EAR,MAR,Circularity,MOE,Y,respondent,EAR_N,MAR_N,Circularity_N,MOE_N
0.27419356,0.7992885,0.4103332,2.9150522,0,4,-0.044661672,1.442246348,0.627700517,0.546041007
0.28333333,0.82824284,0.42690602,2.92321,0,4,0.324724561,2.103410896,1.291275908,0.566541624
0.2912159,0.8158254,0.43746915,2.8014452,0,4,0.643300314,1.819861974,1.714223301,0.260543444
0.29032257,0.8806458,0.39025933,3.0333357,0,4,0.607196387,3.300019193,-0.17605585,0.843290955
0.29032257,0.8924618,0.40242237,3.0740352,0,4,0.607196387,3.569833692,0.310951773,0.945569953
0.31034482,0.7433034,0.4475692,2.395089,0,4,1.416400117,0.163841271,2.118628262,-0.760642005
0.274051,0.82381374,0.4085397,3.0060601,0,4,-0.050422642,2.002273502,0.555889911,0.774746663
0.26859275,0.8315982,0.44433972,3.0961304,0,4,-0.271019744,2.180030216,1.989320485,1.001095851
0.30092308,0.86904633,0.4273935,2.8879352,0,4,1.035618413,3.035148051,1.310794446,0.477895152
0.23355311,0.65180725,0.36642498,2.7908309,0,4,-1.687154879,-1.925450023,-1.130381918,0.233869156
0.23537053,0.9045108,0.37281165,3.8429227,0,4,-1.613703411,3.844969923,-0.874660077,2.877806957
0.28111276,0.9027448,0.3769918,3.2113264,0,4,0.234979654,3.804644538,-0.707286558,1.290586769
0.29721642,0.8858437,0.42364562,2.9804668,0,4,0.88581271,3.418711495,1.160729503,0.710429994
0.22762573,0.89079267,0.4174135,3.9134095,0,4,-1.926711511,3.531720024,0.91119603,3.054942323
0.2877467,0.87930304,0.40275916,3.055823,0,4,0.503091812,3.26935731,0.324437069,0.89980246
0.21618678,0.9045108,0.30478993,4.183932,0,4,-2.389019436,3.844969923,-3.598246066,3.734772979
0.24281333,0.8564209,0.39085767,3.527075,0,4,-1.312900788,2.746849042,-0.152098298,2.084072539
0.25182262,0.8969083,0.41557744,3.5616667,0,4,-0.948788318,3.671368514,0.837680222,2.171002437
0.23523295,0.85968083,0.36979845,3.6545935,0,4,-1.619263838,2.821289311,-0.995308196,2.404530076
0.27494383,0.865825,0.41235378,3.1490977,0,4,-0.014339191,2.961589747,0.708605136,1.134204262
0.27419356,0.85040885,0.40483406,3.1014912,0,4,-0.044661672,2.609566068,0.407515851,1.014567804
0.22086306,0.91744053,0.3913256,4.1538887,0,4,-2.200026368,4.140217126,-0.133362554,3.65927372
0.22163334,0.89759105,0.37560412,4.0498915,0,4,-2.168895087,3.686959418,-0.762849416,3.397925614
0.25,0.9786655,0.39990833,3.914662,0,4,-1.022449965,5.538272688,0.210289959,3.058089674
0.30378598,0.92720586,0.4244499,3.052168,0,4,1.151323218,4.363205834,1.192932644,0.890616846
0.23634283,0.9624082,0.42130494,4.0720854,0,4,-1.574407644,5.167041778,1.067009019,3.453699561
0.27390304,0.95799416,0.4144704,3.4975667,0,4,-0.056402826,5.066248732,0.793354515,2.00991718
0.28088373,1.0588524,0.4025923,3.769718,0,4,0.225723318,7.369321186,0.317755875,2.693841248
0.27081865,1.0846933,0.4204755,4.0052385,0,4,-0.181059237,7.959390943,1.033798747,3.285711462
0.26465955,1.0600624,0.42459527,4.005381,0,4,-0.429980607,7.396950635,1.198753481,3.286069756
0.27575573,1.0638443,0.4284887,3.8579228,0,4,0.01847413,7.483309677,1.35464642,2.915502663
0.16371965,0.920358,0.33135387,5.6215487,0,4,-4.509490696,4.206836763,-2.534627165,7.347546441
0.30398393,1.019822,0.47927955,3.354855,0,4,1.159323294,6.478071382,3.388309319,1.651278623
0.27505463,0.9130607,0.4584781,3.3195612,0,4,-0.009860979,4.040205326,2.55542013,1.562584219
0.33455434,0.99284387,0.49562657,2.9676611,0,4,2.394834005,5.862032666,4.042843201,0.678248892
0.2588832,0.9184049,0.37260687,3.5475645,0,4,-0.663432996,4.16223766,-0.882859128,2.135563141
0.24325588,0.9393234,0.38408953,3.8614624,0,4,-1.295015041,4.639907279,-0.423094167,2.924397687
0.28197774,0.92122126,0.4327095,3.267,0,4,0.269938132,4.226548946,1.523646384,1.430496165
0.25757575,0.9007547,0.40786952,3.4970477,0,4,-0.71627421,3.759200219,0.529055352,2.008612824
0.27941176,0.8715439,0.41623172,3.1192098,0,4,0.166233441,3.092179045,0.863877568,1.059095052
0.28850204,0.91824305,0.4344812,3.1827958,0,4,0.533619053,4.158542392,1.594585893,1.218888536
0.27272728,0.9099406,0.39223763,3.336449,0,4,-0.103921495,3.968958096,-0.0968445,1.605023418
0.30364662,0.92450947,0.43234292,3.044689,0,4,1.145691126,4.301634355,1.508968998,0.871822018
0.2824297,0.9205706,0.42896053,3.2594683,0,4,0.288203888,4.211691652,1.373538484,1.411568924
0.25840044,0.9029865,0.37670395,3.4945238,0,4,-0.682944172,3.810163622,-0.718812483,2.002270191
0.27222776,0.8789136,0.4054291,3.2285962,0,4,-0.124109583,3.260464166,0.431340949,1.33398641
0.22000615,0.9148143,0.38792142,4.1581306,0,4,-2.234658436,4.080247611,-0.269665358,3.669933849
0.21280752,0.930841,0.37336835,4.3740983,0,4,-2.525592853,4.446213954,-0.852369542,4.212666933
0.22054054,0.9029865,0.39413112,4.094424,0,4,-2.213061121,3.810163622,-0.021029235,3.509836594
0.24292181,0.93939054,0.38940734,3.867049,0,4,-1.308516525,4.641439829,-0.210169438,2.938437039
0.21388234,0.9332211,0.42336968,4.3632455,0,4,-2.482153716,4.500562305,1.149680891,4.185393492
0.18842551,0.90833735,0.32953617,4.820671,0,4,-3.510997599,3.932348395,-2.60740791,5.334917495
0.26459146,0.90586394,0.41769502,3.4236326,0,4,-0.432732817,3.87586863,0.922467786,1.824118662
0.24231301,0.9483188,0.33968034,3.9136107,0,4,-1.333121396,4.845313858,-2.201235697,3.055448008
0.24180971,0.777746,0.34097174,3.2163558,0,4,-1.353462451,0.950329189,-2.149528337,1.3032259
0.2599376,0.8596513,0.42938697,3.3071446,0,4,-0.62081892,2.820615588,1.390613177,1.531380934
0.3181818,0.98824555,0.45152226,3.1059146,0,4,1.733134238,5.757031232,2.276908961,1.025683888
0.25085032,0.9339576,0.40676427,3.723167,0,4,-0.988084085,4.51737952,0.484801242,2.57685724
0.24325588,0.91627264,0.3856371,3.766703,0,4,-1.295015041,4.113548583,-0.361129343,2.68626436
0.24419874,0.9335714,0.43322682,3.8229983,0,4,-1.256909288,4.508561234,1.544360592,2.827736347
0.28284273,0.9335714,0.42317876,3.3006732,0,4,0.30489661,4.508561234,1.142036718,1.515118126
0.265625,0.90529305,0.38367102,3.408162,0,4,-0.390961868,3.862832429,-0.439851447,1.785240827
0.23610757,0.86632544,0.364675,3.669198,0,4,-1.583915714,2.973017178,-1.200451523,2.441231787
0.25757575,0.9157169,0.36460882,3.5551362,0,4,-0.71627421,4.100858091,-1.203100613,2.15459104
0.2654954,0.88531566,0.43423107,3.33458,0,4,-0.396200099,3.406653894,1.584570665,1.600326659
0.279291,0.86833173,0.37463525,3.1090574,0,4,0.161352937,3.018830344,-0.801643062,1.033581922
0.30454168,0.88531566,0.47160122,2.9070425,0,4,1.181864912,3.406653894,3.080869379,0.525912465
0.2654954,0.9094779,0.38272613,3.4255884,0,4,-0.396200099,3.958392213,-0.477684499,1.829033513
0.25745758,0.860305,0.36753404,3.3415408,0,4,-0.721049925,2.835542295,-1.085975067,1.617819527
0.22727273,0.8900066,0.349055,3.916029,0,4,-1.940977831,3.51377041,-1.825875255,3.061525217
0.25,0.8507809,0.39224443,3.4031236,0,4,-1.022449965,2.618061784,-0.096572431,1.772578928
0.2821154,0.55974126,0.4302372,1.9840863,0,4,0.275501569,-4.027753019,1.424656361,-1.793503745
0.22811131,0.88858175,0.38924193,3.8953867,0,4,-1.907086512,3.481234352,-0.216792161,3.009650557
0.26746318,0.7345963,0.43182907,2.7465324,0,4,-0.316671489,-0.034983238,1.488394404,0.122545945
0.25048402,0.80843484,0.43799722,3.2274904,0,4,-1.0028882,1.651100483,1.735367091,1.331207539
0.22918761,0.73697954,0.39569518,3.215617,0,4,-1.863587754,0.019437249,0.041595475,1.301369125
0.24987802,0.73424006,0.39525616,2.938394,0,4,-1.027379852,-0.043118273,0.024017216,0.604699875
0.218324,0.85441786,0.36915827,3.9135315,0,4,-2.302642823,2.701110735,-1.020941118,3.05524909
0.26651865,0.7631659,0.44138625,2.8634617,0,4,-0.354844692,0.617395689,1.871063707,0.416392704
0.23426065,0.74185157,0.36753848,3.1667783,0,4,-1.658559605,0.130688655,-1.085797268,1.178636244
0.20967741,0.7514758,0.31877354,3.5839617,0,4,-2.652096918,0.350455742,-3.038343143,2.227030425
0.24986123,0.63252217,0.40961242,2.531494,0,4,-1.02805857,-2.365819886,0.598840956,-0.417852241
0.23333333,0.7933532,0.36530772,3.400085,0,4,-1.696037227,1.306715054,-1.175116922,1.764942724
0.24257742,0.8489595,0.3579164,3.4997466,0,4,-1.322435356,2.576470616,-1.471064348,2.015395235
0.23828761,0.84409094,0.38347068,3.5423198,0,4,-1.495808883,2.465298152,-0.447872698,2.122382976
0.265625,0.7927153,0.39301488,2.98434,0,4,-0.390961868,1.292149026,-0.065723667,0.720163233
0.25194556,0.77181596,0.4116877,3.0634234,0,4,-0.943819887,0.814917667,0.681935251,0.918902256
0.26007283,0.8021686,0.43471828,3.0844,0,4,-0.615354248,1.508012603,1.604078463,0.971616928
0.24293964,0.82138693,0.38649806,3.381033,0,4,-1.307796253,1.946858082,-0.326656577,1.717064415
0.25085032,0.8806458,0.3597834,3.5106425,0,4,-0.988084085,3.300019193,-1.396309912,2.042777122
0.27390304,0.8678458,0.4539903,3.1684415,0,4,-0.056402826,3.007733649,2.375729538,1.182815935
0.25182262,0.7985643,0.40677318,3.171138,0,4,-0.948788318,1.42570951,0.485158033,1.189592355
0.25906867,0.80795044,0.38467064,3.1186728,0,4,-0.655937592,1.640039176,-0.399826332,1.057745759
0.2807023,0.8267216,0.4213352,2.9451902,0,4,0.218390517,2.068674009,1.068220202,0.621778729
0.25853118,0.65440744,0.37407503,2.5312514,0,4,-0.677660171,-1.86607529,-0.824074404,-0.418461579
0.24198024,0.66896474,0.37261793,2.7645428,0,4,-1.346570485,-1.533663076,-0.88241642,0.167806555
0.2824297,0.5325788,0.4179998,1.885704,0,4,0.288203888,-4.648000122,0.934671496,-2.040741201
0.25001416,0.7836515,0.34406045,3.1344285,0,4,-1.021877842,1.085178593,-2.025856439,1.097340181
0.2575291,0.6046927,0.4199021,2.3480556,0,4,-0.718159202,-3.001298573,1.01083878,-0.878838099
0.22589739,0.82104635,0.37632465,3.634599,0,4,-1.996562823,1.939081005,-0.733999402,2.354283315
0.25085032,0.81527495,0.3585481,3.2500453,0,4,-0.988084085,1.807292617,-1.445771512,1.387888603
0.24944629,0.75492436,0.44743475,3.0264003,0,4,-1.044828377,0.429202393,2.11324536,0.825862196
0.2907509,0.5460234,0.39707503,1.8779767,0,4,0.624507,-4.340996112,0.0968445,-2.060160346
0.24898104,0.80702794,0.39015564,3.2413228,0,4,-1.063631326,1.618974103,-0.180207283,1.365968594
0.25793034,0.77230835,0.41768935,2.9942515,0,4,-0.70194345,0.826161356,0.922241062,0.745071219
0.25,0.8924618,0.3588233,3.569847,0,4,-1.022449965,3.569833692,-1.434752732,2.191559973
0.25953326,0.6256162,0.44225073,2.4105434,0,4,-0.637161141,-2.523515987,1.90567728,-0.721804313
0.24281333,0.78142875,0.39771214,3.2182283,0,4,-1.312900788,1.034423432,0.122354514,1.307931647
0.25182262,0.83385193,0.41608363,3.311267,0,4,-0.948788318,2.231493127,0.857948142,1.541740288
0.25089827,0.74176025,0.41423422,2.956418,0,4,-0.986146096,0.128603516,0.783897743,0.649994638
0.24987802,0.8503434,0.36649853,3.4030342,0,4,-1.027379852,2.608071628,-1.127436894,1.772354246
0.24295536,0.81381136,0.3896253,3.3496332,0,4,-1.307160896,1.773871872,-0.201441762,1.638155976
0.26659778,0.8370097,0.3908086,3.1395977,0,4,-0.351646829,2.303600545,-0.154062442,1.110330415
0.25793034,0.84204894,0.41768935,3.264637,0,4,-0.70194345,2.418669714,0.922241062,1.42455796
0.25906867,0.8121655,0.4229722,3.1349428,0,4,-0.655937592,1.736289016,1.13376607,1.098632554
0.25793034,0.7690666,0.41768935,2.9816833,0,4,-0.70194345,0.75213621,0.922241062,0.713486872
0.22568905,0.85965675,0.39601666,3.8090315,0,4,-2.004982656,2.820739444,0.054467424,2.79263737
0.27419356,0.82218516,0.4144162,2.9985576,0,4,-0.044661672,1.965085352,0.791183932,0.755892519
0.26607603,0.8064858,0.39669207,3.031035,0,4,-0.37273345,1.606593932,0.081510807,0.83750913
0.27520835,0.75896007,0.41337132,2.7577653,0,4,-0.003648333,0.521356814,0.749347414,0.150774435
0.2965096,0.57760334,0.40867296,1.9480089,0,4,0.857246344,-3.619877021,0.561225081,-1.884167265
0.2677043,0.8859017,0.4068619,3.3092546,0,4,-0.306926138,3.420035803,0.488710438,1.536683437
0.2440859,0.8202981,0.4370967,3.3606942,0,4,-1.261470006,1.9219943,1.699309644,1.665952477
0.24180971,0.7790596,0.3420422,3.221788,0,4,-1.353462451,0.980324154,-2.106666788,1.316877
0.28437096,0.72060376,0.39028597,2.534027,0,4,0.366660522,-0.354499441,-0.174989054,-0.411486241
0.26636037,0.7688058,0.38525409,2.8863373,0,4,-0.361241621,0.746181587,-0.376465422,0.473879629
0.29032257,0.8021686,0.4466617,2.7630253,0,4,0.607196387,1.508012603,2.08229278,0.163992947
0.20093335,0.85764265,0.3184898,4.2682943,0,4,-3.005490226,2.77474798,-3.049704395,3.946778446
0.2669423,0.88447773,0.4398747,3.3133667,0,4,-0.33772318,3.387520161,1.810541563,1.547017028
0.14183915,0.80861855,0.30513555,5.700955,0,4,-5.393796617,1.65529526,-3.584407558,7.547096717
0.2109026,0.7163218,0.3758713,3.396458,0,4,-2.602580638,-0.452276386,-0.75215163,1.755827811
0.22400479,0.61067307,0.36076072,2.7261608,0,4,-2.073052561,-2.864738321,-1.357178567,0.071351324
0.27508685,0.7011049,0.4128676,2.5486672,0,4,-0.008558949,-0.799751414,0.729178536,-0.374695256
0.2654954,0.8488163,0.3878591,3.1971035,0,4,-0.396200099,2.573199997,-0.272160514,1.254844301
0.29032257,0.9480909,0.43442205,3.2656465,0,4,0.607196387,4.840110539,1.592217226,1.427094774
0.274051,0.85764265,0.4103332,3.1295002,0,4,-0.050422642,2.77474798,0.627700517,1.084955091
0.265625,0.8692871,0.38407874,3.2726102,0,4,-0.390961868,3.040645359,-0.423526135,1.444594832
0.27508685,0.8718007,0.4550901,3.1691835,0,4,-0.008558949,3.098043838,2.419765278,1.184680499
0.2821154,0.85296166,0.42940584,3.0234497,0,4,0.275501569,2.667858761,1.391368525,0.81844708
0.2976543,0.77647316,0.46307296,2.608641,0,4,0.903509958,0.921263825,2.739398188,-0.223979538
0.15678646,0.84720296,0.32174814,5.4035463,0,4,-4.789697519,2.536360278,-2.919240327,6.799700186
0.28125,0.8881702,0.38193172,3.1579385,0,4,0.240526229,3.471836256,-0.509492663,1.156421452
0.31312644,0.5839147,0.46183616,1.8647887,0,4,1.528820339,-3.475758821,2.689876924,-2.09330219
0.24987802,0.9227275,0.35829762,3.692712,0,4,-1.027379852,4.260944207,-1.45580106,2.500323244
0.296875,0.83371574,0.41550943,2.8083057,0,4,0.872014326,2.228383113,0.83495715,0.277784069
0.26746318,0.8599207,0.4033664,3.2150996,0,4,-0.316671489,2.826766203,0.34875022,1.300068963
0.2654954,0.8735383,0.3878591,3.29022,0,4,-0.396200099,3.13772136,-0.272160514,1.488848866
0.25085032,0.83612865,0.39573026,3.3331776,0,4,-0.988084085,2.283481406,0.04299997,1.596802441
0.24293964,0.7058861,0.39186177,2.905603,0,4,-1.307796253,-0.690572898,-0.111894191,0.52229478
0.265625,0.8131376,0.38889286,3.061224,0,4,-0.390961868,1.758486488,-0.23076909,0.913375071
0.26007283,0.85355633,0.4347342,3.2819896,0,4,-0.615354248,2.681438023,1.604715677,1.468165508
0.265625,0.8498502,0.3934328,3.199436,0,4,-0.390961868,2.596808885,-0.048990253,1.260705814
0.265625,0.49919608,0.39301488,1.8793263,0,4,-0.390961868,-5.410286411,-0.065723667,-2.056768541
0.24951315,0.8056595,0.38956484,3.228926,0,4,-1.042126153,1.587725605,-0.203862934,1.334815039
0.24951315,0.6770291,0.38893807,2.7134004,0,4,-1.042126153,-1.349516201,-0.228958879,0.03928406
0.234375,0.8025155,0.37189037,3.424066,0,4,-1.653938061,1.515933952,-0.911548049,1.825207922
0.2575291,0.84148455,0.42072937,3.2675319,0,4,-0.718159202,2.405781869,1.043963136,1.431832875
0.3030303,0.8907431,0.4242864,2.9394522,0,4,1.120782729,3.530587625,1.186386291,0.607358916
0.22086306,0.863588,0.39893085,3.9100606,0,4,-2.200026368,2.910507932,0.171151455,3.046526622
0.2664677,0.8315982,0.43498427,3.1208217,0,4,-0.356904332,2.180030216,1.614728518,1.063145925
0.24193548,0.79420984,0.3936764,3.282734,0,4,-1.348379596,1.326276159,-0.039236354,1.470036063
0.24986123,0.72625,0.4166289,2.9066133,0,4,-1.02805857,-0.225569271,0.879780456,0.52483399
0.25,0.7630149,0.3876432,3.0520597,0,4,-1.022449965,0.613948133,-0.280805853,0.890344831
0.12553544,0.80795044,0.30913565,6.436034,0,4,-6.052714664,1.640039176,-3.424243857,9.394372639
0.24193548,0.8012336,0.3936764,3.3117657,0,4,-1.348379596,1.486661708,-0.039236354,1.542993716
0.258934,0.59842134,0.4152339,2.3110962,0,4,-0.661380582,-3.144503505,0.823925244,-0.971718185
0.25757575,0.83690494,0.41283664,3.2491603,0,4,-0.71627421,2.301207807,0.727938715,1.385664548
0.27214107,0.8564212,0.44025737,3.146975,0,4,-0.12761338,2.746855847,1.825863322,1.128870004
0.31268752,0.5372631,0.49111336,1.7182109,0,4,1.511080935,-4.541036045,3.862134739,-2.461656311
0.24987802,0.71638715,0.39525616,2.8669474,0,4,-1.027379852,-0.450784668,0.024017216,0.42515232
0.25935823,0.78448445,0.46770108,3.024714,0,4,-0.644234981,1.104199359,2.924707951,0.821624388
0.24989194,0.8447722,0.39165276,3.3805501,0,4,-1.026817365,2.480855029,-0.120262688,1.71585113
0.27508685,0.75571895,0.4168075,2.7472012,0,4,-0.008558949,0.447346639,0.886931804,0.124226569
0.27594748,0.680058,0.46111265,2.4644473,0,4,0.026223676,-1.280351388,2.660907582,-0.586342429
0.25745758,0.71693796,0.41177025,2.7846837,0,4,-0.721049925,-0.438207144,0.685240646,0.218421196
0.27344093,0.72747743,0.4031907,2.6604555,0,4,-0.075079306,-0.197541033,0.341715814,-0.093768031
0.25037685,0.7993845,0.3947538,3.192725,0,4,-1.007219467,1.444437649,0.00390323,1.243840858
0.29750907,0.5559202,0.41617543,1.8685822,0,4,0.897640586,-4.115006274,0.861623455,-2.083768768
0.22683471,0.7486284,0.3481406,3.3003254,0,4,-1.958680499,0.285435346,-1.862487579,1.514243962
0.25118446,0.54144824,0.35674772,2.15558,0,4,-0.97457959,-4.445469456,-1.51785896,-1.362534849
0.257104,0.6518553,0.36976147,2.5353758,0,4,-0.735339733,-1.924353012,-0.99678906,-0.408096833
0.25804558,0.65038824,0.40118164,2.5204394,0,4,-0.697285772,-1.957852698,0.261272995,-0.445632565
0.25087577,0.7614911,0.34914908,3.0353315,0,4,-0.987055469,0.579152721,-1.822108059,0.848306465
0.24292181,0.7861804,0.3683742,3.2363515,0,4,-1.308516525,1.142925503,-1.052335213,1.353475657
0.2580645,0.8131376,0.42274442,3.1509082,0,4,-0.696520935,1.758486488,1.124645804,1.13875423
0.265625,0.7244504,0.3934328,2.7273428,0,4,-0.390961868,-0.266662292,-0.048990253,0.074321924
0.23523295,0.7856574,0.36932525,3.3399124,0,4,-1.619263838,1.130983592,-1.01425515,1.613727313
0.30645162,0.53179455,0.49421147,1.7353295,0,4,1.25905565,-4.665908905,3.986182522,-2.418636832
0.24231301,0.827132,0.37483007,3.4134855,0,4,-1.333121396,2.078044884,-0.793842568,1.798618713
0.25908163,0.40233502,0.33931658,1.5529276,0,4,-0.655413648,-7.622083688,-2.215800915,-2.877018173
0.2801051,0.8128672,0.4202399,2.9020076,0,4,0.194255388,1.752312735,1.024364648,0.513259554
0.26621974,0.98800814,0.4369847,3.7112505,0,4,-0.366925505,5.751610144,1.694825285,2.546910978
0.29399052,0.8753568,0.44916588,2.9775,0,4,0.755437485,3.179245835,2.182559617,0.702974135
0.29472366,0.86934054,0.41025278,2.94968,0,4,0.785067397,3.041866226,0.624481038,0.633061977
0.2110123,0.7804791,0.36694586,3.6987374,0,4,-2.598146992,1.012737717,-1.109525709,2.515465036
0.27643076,0.674516,0.4194964,2.4400902,0,4,0.045755329,-1.406901069,0.994594612,-0.64755249
0.25841492,0.78446454,0.4190491,3.0356781,0,4,-0.682358801,1.103744766,0.976685814,0.849177633
0.2647059,0.8003558,0.3857689,3.0235662,0,4,-0.42810766,1.466617428,-0.355852643,0.818740066
0.21319799,0.82199496,0.40542656,3.8555472,0,4,-2.509811914,1.960742221,0.43123952,2.909532704
0.23426065,0.8052811,0.41589385,3.4375434,0,4,-1.658559605,1.579085618,0.850349313,1.859076838
0.27260214,0.8659068,0.36560342,3.176449,0,4,-0.108979056,2.963457117,-1.163277163,1.202939085
0.2642491,0.66754425,0.4215661,2.5261931,0,4,-0.446569745,-1.566099777,1.077465762,-0.431173207
0.28111276,0.8021686,0.42711347,2.8535473,0,4,0.234979654,1.508012603,1.299582354,0.391477529
0.25745758,0.80364746,0.3683794,3.1214752,0,4,-0.721049925,1.541781778,-1.052126388,1.064788203
0.23610757,0.80158997,0.39844206,3.39502,0,4,-1.583915714,1.494799465,0.151580413,1.75221432
0.27272728,0.84724367,0.40183094,3.10656,0,4,-0.103921495,2.53728988,0.287271062,1.027305795
0.14381509,0.91824305,0.30105075,6.3848867,0,4,-5.313938584,4.158542392,-3.74796257,9.265837562
0.25757575,0.8508819,0.37290052,3.303424,0,4,-0.71627421,2.620367413,-0.871101706,1.522030554
0.27430034,0.75660014,0.462854,2.7582908,0,4,-0.040346063,0.4674685,2.730631135,0.152094968
0.273545,0.9094779,0.4049601,3.3247836,0,4,-0.070873304,3.958392213,0.412562247,1.575708064
0.26746318,0.813439,0.4372417,3.0413122,0,4,-0.316671489,1.765369351,1.705116161,0.863336216
0.24231301,0.84063107,0.3470338,3.469195,0,4,-1.333121396,2.386292899,-1.90680374,1.938617982
0.281566,0.791936,0.42086333,2.8126123,0,4,0.253297203,1.274353211,1.049326945,0.288606568
0.28850204,0.76488245,0.44330537,2.6512203,0,4,0.533619053,0.656592759,1.947905196,-0.116976219
0.2580645,0.8100259,0.42274442,3.1388502,0,4,-0.696520935,1.687431167,1.124645804,1.108452071
0.26023376,0.5037608,0.29620567,1.9358013,0,4,-0.608850121,-5.306051933,-3.941959437,-1.914845392
0.25745758,0.79956955,0.3683794,3.1056361,0,4,-0.721049925,1.44866373,-1.052126388,1.024984078
0.20797259,0.90187997,0.35430154,4.336533,0,4,-2.720997905,3.784895606,-1.615803667,4.118264399
0.25129566,0.8678458,0.41285065,3.453485,0,4,-0.97008572,3.007733649,0.728499558,1.899138598
0.29780495,1.1185235,0.4409461,3.7558932,1,4,0.909598544,8.731894003,1.853440103,2.659099366
0.35590243,1.1321867,0.5344517,3.1811714,1,4,3.257622106,9.043889008,5.597400401,1.214806507
0.3478261,1.0935427,0.5191857,3.1439352,1,4,2.931214903,8.161464294,4.98615049,1.121230804
0.3478261,1.0923272,0.49232742,3.1404407,1,4,2.931214903,8.133709628,3.910745528,1.11244902
0.35555556,1.0935427,0.50984275,3.075589,1,4,3.243603303,8.161464294,4.612058508,0.949474633
0.3589502,1.1401755,0.5156571,3.1764169,1,4,3.380798226,9.226311424,4.844865727,1.202858199
0.33362094,1.1426989,0.4571477,3.4251416,1,4,2.357110068,9.283933116,2.502150762,1.8279107
0.3408211,1.0850163,0.5075702,3.1835363,1,4,2.648105914,7.966765147,4.521065871,1.220749505
0.3480832,1.1027577,0.48709986,3.1680865,1,4,2.941605848,8.371886366,3.701434061,1.181923796
0.32251257,1.1435437,0.46618384,3.545734,1,4,1.908162704,9.303224732,2.86395789,2.130962845
0.35590243,1.1401755,0.47739598,3.2036178,1,4,3.257622106,9.226311424,3.312891417,1.271214957
0.33333334,1.1271476,0.49322927,3.3814425,1,4,2.345486953,8.92882256,3.946855479,1.71809376
0.33362094,1.1128924,0.48762056,3.3357992,1,4,2.357110068,8.603309542,3.72228311,1.603390727
0.33407325,1.1168325,0.45960543,3.343077,1,4,2.375390279,8.693280827,2.600558463,1.621679869
0.3264489,1.0889498,0.44410697,3.335744,1,4,2.067250036,8.056586716,1.980000941,1.603251723
0.33765778,1.0903217,0.46411267,3.229073,1,4,2.520260071,8.087912795,2.781028269,1.335184716
0.34444445,1.0743926,0.5135046,3.119204,1,4,2.794545128,7.724175863,4.758679635,1.059080672
0.32637176,1.0903217,0.50303197,3.3407352,1,4,2.064132873,8.087912795,4.339355051,1.61579499
0.30673897,1.1223271,0.46159983,3.6588995,1,4,1.27066913,8.818748469,2.680414186,2.415351377
0.33333334,1.0740536,0.4893965,3.2221608,1,4,2.345486953,7.716436895,3.793392065,1.317814075
0.23199421,1.0903217,0.37150034,4.6997795,1,4,-1.750158188,8.087912795,-0.92716455,5.031113413
0.32261854,1.0953206,0.45940495,3.3950949,1,4,1.912445792,8.20206189,2.592531245,1.752402454
0.3451613,1.0903217,0.4828803,3.158876,1,4,2.823516196,8.087912795,3.532483021,1.158777321
